PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PR398,1CB3-F7D7,2014-09-29,2,4,4,2,1,2,3,2
PR3980,2523-EFD4,2020-05-17,4,2,4,3,2,4,3,3
PR3981,3A20-7C3E,2020-05-17,5,2,2,3,2,3,3,3
PR3982,4D59-B831,2020-05-18,4,5,2,3,2,2,5,5
PR3983,5060-A677,2020-05-18,3,4,3,3,1,3,5,5
PR3984,A2D0-E2D2,2020-05-18,3,2,4,1,0,2,4,3
PR3985,BE54-8537,2020-05-18,3,2,5,1,2,5,4,4
PR3986,9169-FC4B,2020-05-19,4,2,2,3,0,5,4,3
PR3987,72A2-1105,2020-05-19,3,4,2,1,1,3,4,3
PR3988,E9D9-787A,2020-05-19,4,2,5,2,3,3,3,3
PR3989,00B0-F199,2020-05-20,3,4,3,1,1,4,4,3
PR399,130F-32AB,2014-10-02,4,3,2,1,1,4,4,3
PR3990,5988-3855,2020-05-20,3,3,3,1,0,3,5,5
PR3991,1705-0DE5,2020-05-21,4,2,4,2,2,4,3,2
PR3992,8766-F1E7,2020-05-22,3,3,4,2,1,2,5,4
PR3993,45F9-3A37,2020-05-22,4,5,3,3,0,4,5,4
PR3994,BD1B-53A3,2020-05-22,4,4,5,2,0,3,3,2
PR3995,81BE-17CD,2020-05-22,5,5,2,2,0,4,3,2
PR3996,1B7F-73A9,2020-05-22,3,2,5,3,2,2,4,3
PR3997,3B90-B998,2020-05-22,3,2,5,3,1,3,3,3
PR3998,DF5F-5ED9,2020-05-22,4,4,2,2,0,3,3,3
PR3999,4FCD-7D65,2020-05-22,3,5,3,2,3,2,4,4
PR40,62A3-DEA7,2013-02-04,4,4,2,2,2,4,3,3
PR400,B34E-95FF,2014-10-02,5,2,3,3,1,2,5,4
PR4000,6A09-C910,2020-05-22,5,4,2,1,3,3,5,4
PR4001,06DE-E772,2020-05-23,5,4,4,3,1,5,3,3
PR4002,0F83-39C1,2020-05-23,5,4,4,3,0,2,3,2
PR4003,ED49-73D3,2020-05-23,3,2,2,1,0,2,5,5
PR4004,9C24-CD7A,2020-05-24,4,2,5,3,1,2,5,5
PR4005,242A-4FA0,2020-05-24,3,3,3,2,2,4,4,4
PR4006,566A-FC64,2020-05-24,4,2,3,1,0,5,5,4
PR4007,D91C-815B,2020-05-25,4,4,3,3,1,4,4,4
PR4008,29C2-1A3F,2020-05-25,3,2,3,2,1,4,5,5
PR4009,462E-03DF,2020-05-25,4,5,2,3,0,4,3,2
PR401,277A-A6FA,2014-10-04,4,4,3,1,2,4,5,4
PR4010,2F98-E645,2020-05-26,3,5,2,1,2,2,4,3
PR4011,F469-0427,2020-05-26,3,4,4,2,0,2,5,5
PR4012,4938-402A,2020-05-26,3,4,5,1,3,4,4,3
PR4013,CACA-0D62,2020-05-27,4,4,2,3,1,2,4,4
PR4014,C08F-94F9,2020-05-28,4,4,4,1,1,3,4,4
PR4015,DEBE-1622,2020-05-28,5,3,2,1,0,5,3,3
PR4016,6965-C170,2020-05-28,2,4,3,1,2,1,4,4
PR4017,7349-CCE0,2020-05-28,1,2,2,2,2,4,5,4
PR4018,8FF0-0F7A,2020-05-29,4,4,2,1,1,2,5,4
PR4019,259B-6C50,2020-05-29,3,2,4,3,0,2,3,3
PR402,817D-28CE,2014-10-10,4,2,4,3,3,3,3,3
PR4020,6313-8E62,2020-05-30,3,4,4,1,1,4,4,3
PR4021,F662-DEA5,2020-05-30,4,4,1,1,2,4,3,2
PR4022,76ED-1CF5,2020-05-30,4,3,3,2,2,2,4,3
PR4023,2FAE-9278,2020-05-30,5,5,3,3,2,5,4,4
PR4024,FC47-1953,2020-05-30,3,3,4,3,1,5,4,3
PR4025,B3AF-7E58,2020-05-31,4,2,2,2,3,4,3,3
PR4026,64BA-99F0,2020-05-31,4,3,4,1,1,4,4,3
PR4027,8663-3E02,2020-05-31,3,3,5,3,0,2,4,4
PR4028,F523-1135,2020-05-31,3,4,3,2,1,5,3,2
PR4029,5C87-D7BB,2020-05-31,3,4,4,2,1,4,3,2
PR403,EC6A-DD76,2014-10-10,4,5,5,1,1,2,4,3
PR4030,3A2C-ABB8,2020-06-01,4,5,5,1,2,2,5,4
PR4031,0C7B-2EA6,2020-06-02,3,3,5,1,1,4,5,5
PR4032,06E8-4FD4,2020-06-03,5,3,2,3,1,4,3,3
PR4033,9D7B-9B37,2020-06-04,4,2,4,1,1,4,4,4
PR4034,BBE1-D4A5,2020-06-04,5,4,2,3,1,3,3,2
PR4035,8533-B8FA,2020-06-04,4,5,2,1,1,3,5,4
PR4036,DDBF-9C79,2020-06-05,3,3,5,3,1,2,3,2
PR4037,6CAD-47F0,2020-06-05,4,5,5,3,0,4,4,3
PR4038,CD4D-7BBA,2020-06-05,5,4,2,2,1,5,3,3
PR4039,D3F6-A313,2020-06-06,3,2,3,2,0,4,3,2
PR404,FAC0-942B,2014-10-15,5,2,5,1,1,2,5,5
PR4040,2B70-5A31,2020-06-06,4,3,3,2,2,3,5,5
PR4041,F60C-4888,2020-06-07,3,5,5,1,1,4,5,5
PR4042,0EA5-3A95,2020-06-07,4,4,5,2,0,5,3,2
PR4043,B785-D8F8,2020-06-08,3,3,2,3,0,2,3,3
PR4044,D584-4E31,2020-06-08,4,4,2,2,3,4,5,4
PR4045,8A40-C85A,2020-06-09,3,2,5,3,2,3,5,4
PR4046,19C3-DAE4,2020-06-09,4,2,4,1,1,5,5,5
PR4047,DC67-3B66,2020-06-10,5,4,5,2,1,4,3,3
PR4048,E81C-A653,2020-06-11,5,2,5,2,1,2,4,4
PR4049,DFDC-286C,2020-06-12,4,3,3,3,1,5,3,2
PR405,45FF-ACE6,2014-10-18,3,3,2,1,1,4,5,5
PR4050,3E42-57C8,2020-06-13,3,5,5,3,2,5,3,2
PR4051,E9B9-3944,2020-06-13,4,2,4,3,1,4,3,3
PR4052,A91B-7DC5,2020-06-13,5,2,5,2,0,4,4,3
PR4053,B967-D6D3,2020-06-13,5,4,3,3,1,2,3,2
PR4054,648E-FE5F,2020-06-13,5,5,5,3,1,2,5,4
PR4055,5416-F925,2020-06-14,5,4,3,1,0,2,4,4
PR4056,07C3-7429,2020-06-14,4,5,2,3,0,5,3,3
PR4057,16B6-9C29,2020-06-14,3,3,4,3,0,4,4,4
PR4058,D4BE-786C,2020-06-14,5,3,3,2,3,5,3,3
PR4059,AB5F-244C,2020-06-15,5,5,2,3,1,4,3,3
PR406,AA19-95BD,2014-10-18,5,4,3,3,0,3,3,2
PR4060,4F64-A0E2,2020-06-15,3,2,5,1,1,2,3,2
PR4061,1E61-70EC,2020-06-16,3,4,4,2,1,2,3,3
PR4062,549F-B3E7,2020-06-16,3,5,5,1,3,2,4,4
PR4063,6FE3-2270,2020-06-16,5,3,4,3,2,5,5,5
PR4064,22FF-9076,2020-06-16,3,2,4,3,2,3,3,3
PR4065,B8A5-07A1,2020-06-16,3,5,3,1,0,2,5,4
PR4066,C6F6-CDFE,2020-06-16,5,5,2,1,1,2,4,4
PR4067,005C-E0FB,2020-06-17,3,3,2,1,2,2,4,3
PR4068,00A3-2445,2020-06-18,5,4,2,3,0,2,3,2
PR4069,F4D2-F6F2,2020-06-18,4,2,5,2,1,3,3,3
PR407,7269-88EC,2014-10-19,4,2,2,2,0,3,5,5
PR4070,1C6C-3B67,2020-06-18,3,2,2,3,1,5,3,3
PR4071,BDC5-51CF,2020-06-20,4,5,3,2,1,3,4,4
PR4072,5468-EEE1,2020-06-20,3,3,3,2,1,5,3,2
PR4073,2E72-4BF1,2020-06-21,4,2,5,1,0,2,3,3
PR4074,2937-EB65,2020-06-21,3,4,4,1,0,4,3,2
PR4075,3EB2-9111,2020-06-22,3,2,5,1,1,5,5,5
PR4076,8822-B9C5,2020-06-22,3,5,3,1,3,4,3,2
PR4077,5544-4583,2020-06-22,4,4,2,1,1,5,5,5
PR4078,9CE9-B0D5,2020-06-22,5,3,5,3,0,4,3,2
PR4079,9AAD-D3C1,2020-06-23,2,1,1,1,0,1,4,4
PR408,7378-5351,2014-10-26,3,2,3,3,1,5,5,5
PR4080,95CB-4E31,2020-06-23,1,2,2,3,0,2,5,5
PR4081,9BE8-2C44,2020-06-23,1,2,4,1,2,4,3,3
PR4082,AA67-CB22,2020-06-24,2,3,4,1,1,1,5,4
PR4083,6542-3E93,2020-06-24,3,4,4,1,1,2,3,3
PR4084,4CCA-B1E6,2020-06-25,2,2,3,2,0,4,4,4
PR4085,E8F5-C47D,2020-06-25,3,2,2,2,1,1,5,5
PR4086,8026-658D,2020-06-25,5,5,2,3,0,5,5,5
PR4087,F5CC-33FA,2020-06-25,3,5,4,1,0,4,5,5
PR4088,35D2-818A,2020-06-26,5,3,2,2,2,4,3,3
PR4089,C0C7-A3EF,2020-06-27,3,3,4,1,0,2,3,3
PR409,9C7D-E1B1,2014-10-27,5,5,5,1,0,3,3,3
PR4090,C385-CDBE,2020-06-27,4,5,3,3,0,5,4,3
PR4091,2B7A-9C73,2020-06-28,3,5,3,2,0,3,3,3
PR4092,E46A-3676,2020-06-28,3,4,2,2,0,2,5,5
PR4093,ABDA-F749,2020-06-28,4,4,3,1,1,2,4,4
PR4094,6A0D-9C4D,2020-06-29,2,4,2,2,2,2,4,4
PR4095,D676-4ECC,2020-06-29,3,3,2,2,2,3,5,5
PR4096,74F3-DF3D,2020-06-29,3,2,2,1,1,4,5,4
PR4097,C026-3E38,2020-06-29,4,3,2,3,3,4,4,3
PR4098,AF11-04C3,2020-06-29,4,2,2,2,2,2,4,4
PR4099,4C88-27A1,2020-06-30,1,4,3,1,1,1,4,4
PR41,8EE9-E86D,2013-02-05,3,2,4,2,1,4,3,2
PR410,8C57-8F84,2014-10-29,4,5,4,2,2,4,4,3
PR4100,5731-90E6,2020-06-30,4,2,3,3,3,4,3,3
PR4101,FBC2-C5FA,2020-06-30,5,2,3,2,1,3,5,4
PR4102,5E9A-FE30,2020-06-30,5,2,4,2,1,5,4,4
PR4103,E72B-64FA,2020-06-30,5,2,2,2,1,3,5,5
PR4104,3747-3110,2020-07-01,5,3,5,2,0,5,3,3
PR4105,F9B6-C80B,2020-07-02,4,3,2,3,0,2,3,2
PR4106,0AA2-881A,2020-07-03,5,3,5,3,1,2,5,4
PR4107,A7F8-24EA,2020-07-03,4,4,5,3,1,4,4,3
PR4108,2F85-AF81,2020-07-04,5,3,5,2,1,4,4,3
PR4109,5395-75A1,2020-07-04,3,2,4,1,2,5,4,3
PR411,3012-1A41,2014-10-31,3,4,2,1,0,3,4,3
PR4110,5919-4ADE,2020-07-04,4,5,2,2,3,5,4,3
PR4111,427A-8C69,2020-07-05,5,4,4,3,1,3,4,4
PR4112,C389-FC34,2020-07-05,3,2,3,2,0,2,5,4
PR4113,8B79-18F1,2020-07-07,3,4,5,3,1,2,4,3
PR4114,AF58-5D1B,2020-07-07,5,5,3,2,1,2,3,2
PR4115,0E79-8257,2020-07-07,5,2,5,1,0,2,3,3
PR4116,0FC8-561B,2020-07-08,4,2,2,2,0,3,3,3
PR4117,7B98-EA6F,2020-07-08,4,3,4,2,3,3,5,5
PR4118,380F-A08A,2020-07-08,5,2,2,1,0,4,5,5
PR4119,58FA-C451,2020-07-08,4,4,3,1,0,4,3,2
PR412,6280-B47F,2014-11-01,3,2,4,1,0,2,5,5
PR4120,9A87-71F6,2020-07-08,3,4,4,2,0,2,4,3
PR4121,90EB-28D4,2020-07-08,4,2,4,2,2,3,4,4
PR4122,E268-61EB,2020-07-09,3,3,4,1,1,5,5,5
PR4123,132B-F2B2,2020-07-09,5,5,5,2,0,4,3,3
PR4124,A2B5-823F,2020-07-09,5,4,5,1,0,4,4,3
PR4125,9BC9-1288,2020-07-09,4,2,2,1,3,3,4,3
PR4126,BDE5-385A,2020-07-09,3,5,5,1,3,5,4,4
PR4127,6345-2F33,2020-07-10,5,5,5,3,0,4,4,4
PR4128,9900-1159,2020-07-10,4,2,4,3,2,5,5,5
PR4129,6AD1-5EE8,2020-07-10,5,2,3,2,0,3,3,2
PR413,86E9-319B,2014-11-03,5,3,3,3,1,2,3,2
PR4130,DCD4-C785,2020-07-11,3,3,4,3,3,4,3,3
PR4131,1A38-1D62,2020-07-11,4,5,2,3,2,4,4,3
PR4132,8583-9174,2020-07-12,5,3,2,1,0,2,3,3
PR4133,29F6-C6CA,2020-07-12,5,3,5,3,1,4,3,3
PR4134,5293-AC5C,2020-07-13,5,3,5,2,0,2,3,3
PR4135,F961-5A03,2020-07-13,4,3,2,3,2,3,3,2
PR4136,1243-8B63,2020-07-13,5,2,4,1,0,3,5,4
PR4137,E324-1C33,2020-07-14,5,5,5,3,1,3,3,3
PR4138,2A20-28CD,2020-07-14,3,3,5,1,1,3,4,3
PR4139,61E5-836E,2020-07-14,3,4,3,2,1,4,3,3
PR414,7FA1-BC64,2014-11-04,5,3,5,3,1,2,5,4
PR4140,D906-B674,2020-07-16,4,3,5,3,0,4,5,5
PR4141,CCAB-4B80,2020-07-16,3,5,5,3,0,5,3,2
PR4142,DFA2-1B8F,2020-07-16,3,3,4,3,1,3,3,3
PR4143,D8FC-E2F7,2020-07-17,4,3,3,2,2,4,5,5
PR4144,F0C3-4859,2020-07-17,2,2,3,1,0,2,4,3
PR4145,F4A3-2126,2020-07-17,3,3,3,1,0,4,4,3
PR4146,13FA-3559,2020-07-17,4,3,2,1,3,2,4,3
PR4147,D926-DED9,2020-07-17,1,2,3,3,2,3,5,4
PR4148,F83C-CA1D,2020-07-18,3,5,5,3,1,2,4,3
PR4149,C0BE-FED0,2020-07-18,3,5,2,1,1,4,4,3
PR415,EC6E-7F42,2014-11-06,3,4,5,2,0,3,5,5
PR4150,307F-9BFA,2020-07-18,3,3,4,3,1,4,4,4
PR4151,F8D4-3CAB,2020-07-18,3,3,2,3,2,5,5,4
PR4152,AA87-13D8,2020-07-19,4,4,4,2,0,3,3,2
PR4153,806F-B986,2020-07-19,3,2,5,2,1,5,3,2
PR4154,AE33-DDE7,2020-07-19,5,5,2,3,1,5,3,2
PR4155,D5B3-425C,2020-07-19,5,2,2,1,0,2,3,2
PR4156,95D8-5DC7,2020-07-20,4,5,2,1,1,5,5,4
PR4157,B5C6-F8D5,2020-07-20,4,4,5,3,0,2,3,3
PR4158,4316-C080,2020-07-21,5,2,5,2,2,5,3,3
PR4159,6E64-8D30,2020-07-22,4,3,2,3,1,2,4,3
PR416,FD95-9EEB,2014-11-08,4,5,5,3,1,4,4,3
PR4160,F20A-F424,2020-07-22,5,3,2,1,1,5,3,3
PR4161,4875-109B,2020-07-22,5,4,2,2,2,2,4,3
PR4162,DEB9-1BBF,2020-07-23,3,2,5,3,3,3,3,2
PR4163,B59D-CA4C,2020-07-23,5,2,3,2,0,3,4,4
PR4164,3653-D544,2020-07-23,5,5,4,2,3,2,3,3
PR4165,E73A-F20A,2020-07-23,4,4,2,3,0,3,5,5
PR4166,9DB2-76B3,2020-07-24,3,2,5,3,1,2,4,4
PR4167,D565-284D,2020-07-24,4,3,2,3,0,2,5,5
PR4168,205B-4D34,2020-07-24,3,3,4,3,0,2,4,3
PR4169,4673-EBEC,2020-07-24,5,2,4,1,0,5,5,4
PR417,AFDF-3DA8,2014-11-09,5,4,2,2,1,3,5,5
PR4170,D6BB-FEDF,2020-07-24,4,4,3,2,3,5,5,5
PR4171,C77A-2348,2020-07-25,4,2,3,1,1,3,4,3
PR4172,7AA0-5766,2020-07-26,3,3,4,1,1,3,3,3
PR4173,6F50-08B6,2020-07-26,4,2,2,3,0,5,5,4
PR4174,F3A3-10CE,2020-07-27,3,3,3,1,1,3,5,4
PR4175,09D2-46BD,2020-07-27,3,3,3,2,1,5,5,5
PR4176,CBCB-9C9D,2020-07-29,3,2,2,2,0,2,3,3
PR4177,1217-CE30,2020-07-29,5,5,3,1,1,4,3,3
PR4178,9DB1-8C59,2020-07-29,5,2,4,2,0,4,3,3
PR4179,AD8F-7539,2020-07-29,4,5,4,1,2,4,4,4
PR418,3E4A-F28F,2014-11-12,3,2,2,3,1,3,4,4
PR4180,D825-CC31,2020-07-30,5,3,3,1,0,2,3,3
PR4181,7A8C-2DD3,2020-07-31,4,2,4,3,0,4,3,2
PR4182,5802-2A7E,2020-07-31,3,5,4,2,2,5,3,2
PR4183,4C99-E626,2020-07-31,3,5,4,1,1,3,3,2
PR4184,07AF-3631,2020-08-01,4,3,2,2,1,3,5,5
PR4185,6EEF-5B17,2020-08-02,3,4,5,1,0,3,5,4
PR4186,CE90-763C,2020-08-02,3,5,5,3,2,3,4,4
PR4187,66BC-7AC0,2020-08-03,5,2,5,1,1,5,4,4
PR4188,55D6-1423,2020-08-03,5,4,3,3,1,2,3,2
PR4189,ED73-F078,2020-08-03,5,4,4,1,3,4,5,5
PR419,F578-F0C8,2014-11-12,5,2,5,3,0,4,4,3
PR4190,AF77-0F6B,2020-08-03,5,4,4,2,2,5,4,3
PR4191,7486-A1B6,2020-08-03,5,3,2,3,3,3,5,4
PR4192,67D7-9785,2020-08-05,5,5,2,3,2,4,5,4
PR4193,BFE7-5EA8,2020-08-05,4,4,3,1,3,2,3,2
PR4194,8EAF-4F79,2020-08-05,4,3,5,3,0,4,5,4
PR4195,84AD-D566,2020-08-06,3,5,2,3,2,4,5,5
PR4196,5B0E-31FB,2020-08-08,3,2,4,1,2,5,4,4
PR4197,A1DB-6C34,2020-08-08,4,5,3,3,0,2,3,3
PR4198,6925-864E,2020-08-08,4,2,4,2,0,3,4,3
PR4199,2B08-7D3D,2020-08-09,3,4,5,2,0,5,4,4
PR42,F3CD-9B5B,2013-02-05,5,4,3,3,1,2,3,3
PR420,C219-6C2E,2014-11-23,5,5,2,2,2,2,4,4
PR4200,2EF6-8D96,2020-08-10,5,5,5,1,0,3,3,2
PR4201,5642-6F1E,2020-08-10,3,2,4,3,3,3,5,4
PR4202,9825-45EF,2020-08-11,3,3,4,3,0,5,5,4
PR4203,69EC-7B13,2020-08-11,3,4,4,1,2,2,3,3
PR4204,4294-03D1,2020-08-11,5,5,4,3,1,2,3,2
PR4205,040C-EDED,2020-08-12,5,2,3,3,2,4,3,3
PR4206,46ED-4007,2020-08-12,3,4,4,1,0,5,4,4
PR4207,9811-F345,2020-08-12,3,3,5,3,0,2,5,5
PR4208,106F-F7C7,2020-08-12,3,3,5,1,1,2,4,4
PR4209,682D-8FD8,2020-08-12,3,4,5,1,0,3,4,3
PR421,5B11-3DB3,2014-11-26,3,3,5,2,1,2,3,2
PR4210,AFA8-5058,2020-08-13,4,3,3,3,1,3,4,3
PR4211,04D7-C8F3,2020-08-13,3,4,3,1,0,5,5,4
PR4212,6B20-FFDF,2020-08-13,5,3,5,2,0,4,5,4
PR4213,9283-E971,2020-08-13,3,2,2,1,1,2,4,4
PR4214,D7C2-EAA5,2020-08-13,5,4,2,1,0,3,5,5
PR4215,FE0F-498F,2020-08-13,4,5,5,3,0,4,3,3
PR4216,6112-8476,2020-08-14,5,3,5,3,1,4,5,5
PR4217,D13E-E661,2020-08-14,4,5,5,3,3,3,3,3
PR4218,B24C-18BF,2020-08-14,3,5,2,3,0,3,4,4
PR4219,2A89-93B6,2020-08-15,5,3,5,2,0,4,4,3
PR422,6A2B-42DB,2014-11-26,3,4,2,1,0,2,4,3
PR4220,41DC-E8B5,2020-08-15,4,3,5,2,3,4,3,2
PR4221,CA75-94D1,2020-08-15,3,2,5,3,0,4,4,3
PR4222,6D3B-AD28,2020-08-15,4,4,3,1,1,2,4,4
PR4223,AE51-5502,2020-08-15,4,4,5,2,1,4,3,3
PR4224,37EE-004B,2020-08-16,3,2,4,2,0,5,4,3
PR4225,52DD-757F,2020-08-16,3,3,5,1,0,4,4,3
PR4226,81F1-950F,2020-08-16,4,5,5,3,1,5,3,2
PR4227,B76C-D9CE,2020-08-17,5,4,5,3,2,3,5,5
PR4228,DF11-9C46,2020-08-17,4,3,3,3,1,3,4,3
PR4229,CDC1-C7CA,2020-08-17,4,2,3,1,0,2,3,3
PR423,BD70-7DAE,2014-12-04,4,3,4,1,2,3,4,3
PR4230,D75C-3E43,2020-08-17,3,3,3,3,1,2,3,2
PR4231,79C5-FE9D,2020-08-18,3,3,4,2,1,5,4,4
PR4232,C7C8-43D9,2020-08-19,3,2,4,2,1,3,5,4
PR4233,F877-3BF9,2020-08-20,4,3,3,2,1,3,3,3
PR4234,2962-039F,2020-08-20,5,2,5,3,2,2,4,4
PR4235,60B5-48ED,2020-08-20,5,3,2,3,3,3,3,2
PR4236,7A5A-CC91,2020-08-20,4,5,3,3,1,2,4,4
PR4237,267F-F71D,2020-08-21,4,5,5,1,1,3,4,4
PR4238,16FB-8835,2020-08-22,4,2,3,3,0,5,3,3
PR4239,0AE7-DDE2,2020-08-22,5,3,5,2,1,5,4,3
PR424,DDAC-D5FD,2014-12-04,3,5,4,3,1,3,3,2
PR4240,3EAA-95E5,2020-08-22,3,5,3,3,2,4,3,3
PR4241,17AE-E715,2020-08-23,4,4,3,1,2,5,5,5
PR4242,1D87-3372,2020-08-23,3,2,3,1,0,5,3,2
PR4243,D186-CBF5,2020-08-24,3,2,5,2,0,4,4,4
PR4244,42F5-707F,2020-08-24,3,2,4,1,0,5,3,3
PR4245,65A0-5D04,2020-08-25,5,2,4,1,1,4,5,4
PR4246,473C-EA4E,2020-08-25,5,3,2,3,1,2,3,2
PR4247,4FD5-CC71,2020-08-26,3,5,4,3,0,4,5,4
PR4248,AEEC-804D,2020-08-27,4,5,5,1,0,4,4,3
PR4249,993B-186B,2020-08-28,4,5,5,3,0,2,3,2
PR425,3D71-8DC2,2014-12-06,4,5,5,1,3,4,4,3
PR4250,15B3-F392,2020-08-29,5,2,4,2,1,5,4,3
PR4251,E616-CAD8,2020-08-30,5,4,5,3,1,4,5,5
PR4252,C27A-1115,2020-08-30,5,4,5,3,1,3,5,5
PR4253,134B-4157,2020-08-31,3,3,4,1,0,5,5,5
PR4254,BD97-F94D,2020-08-31,3,2,4,3,0,3,4,3
PR4255,2DD1-FD7F,2020-09-01,3,5,5,3,0,2,5,4
PR4256,C730-6B13,2020-09-01,4,4,2,2,0,4,3,3
PR4257,11C2-2B5B,2020-09-01,5,3,2,3,0,4,3,2
PR4258,D6A7-EF72,2020-09-02,4,5,4,2,1,3,5,4
PR4259,2ED2-2CEC,2020-09-02,3,3,2,1,0,5,5,4
PR426,598D-E3B4,2014-12-09,4,4,2,2,2,4,3,3
PR4260,2546-1312,2020-09-02,4,4,5,3,3,2,3,3
PR4261,6E61-A2BA,2020-09-02,5,3,3,1,1,4,3,2
PR4262,9075-A294,2020-09-02,3,3,4,3,1,2,3,2
PR4263,39A2-9B0A,2020-09-03,5,3,5,2,0,3,4,4
PR4264,F5C3-07B0,2020-09-03,3,4,5,1,1,4,3,2
PR4265,7845-EF8F,2020-09-03,5,2,5,3,2,5,3,2
PR4266,71CC-7412,2020-09-04,4,2,5,3,0,2,5,4
PR4267,B09D-DFEC,2020-09-05,4,3,2,3,2,5,5,5
PR4268,D014-7DB2,2020-09-07,4,5,2,1,2,2,3,3
PR4269,07F1-62C3,2020-09-07,4,3,4,3,1,5,4,3
PR427,B98B-4689,2014-12-09,5,3,2,3,2,3,4,3
PR4270,0DC1-7EE4,2020-09-07,3,3,3,1,0,3,4,4
PR4271,A409-26AC,2020-09-07,5,4,3,1,1,3,5,4
PR4272,9F02-0D39,2020-09-08,3,3,2,3,1,3,4,4
PR4273,0AF4-EC15,2020-09-08,5,3,4,2,2,5,3,2
PR4274,1D35-190A,2020-09-10,4,3,2,2,2,5,5,4
PR4275,B268-1642,2020-09-10,3,2,2,3,1,3,4,4
PR4276,4404-DE5A,2020-09-11,5,5,2,2,0,4,4,4
PR4277,8F78-4A32,2020-09-11,3,3,2,1,2,3,5,4
PR4278,BB09-BF7F,2020-09-11,3,4,3,3,0,3,3,3
PR4279,503B-AACE,2020-09-11,5,4,4,1,0,2,4,4
PR428,63BF-A86A,2014-12-10,3,3,2,2,3,3,3,2
PR4280,5A78-0F17,2020-09-12,5,4,3,1,0,3,3,2
PR4281,F7B0-E6B2,2020-09-12,5,3,2,2,1,4,3,2
PR4282,6135-885F,2020-09-13,4,2,4,2,1,4,4,4
PR4283,411F-6325,2020-09-13,5,5,3,3,0,2,3,2
PR4284,1E61-B76A,2020-09-14,4,5,2,1,1,3,3,3
PR4285,8369-ED26,2020-09-14,3,2,5,3,1,4,3,2
PR4286,D29C-A21F,2020-09-14,5,3,4,3,1,5,3,2
PR4287,3F19-FC5A,2020-09-15,4,2,5,3,3,4,4,3
PR4288,A71E-A9DC,2020-09-15,4,5,4,2,0,2,5,5
PR4289,3E50-011E,2020-09-17,3,4,3,3,1,5,3,2
PR429,E6D9-ADEE,2014-12-14,5,3,5,2,3,5,3,3
PR4290,5741-0022,2020-09-18,3,5,5,3,0,4,5,5
PR4291,CECC-60FF,2020-09-18,3,3,3,1,0,3,3,3
PR4292,2FC8-999D,2020-09-19,5,3,2,2,1,3,3,2
PR4293,CD7F-377F,2020-09-19,4,3,4,2,2,5,3,2
PR4294,3476-CA56,2020-09-20,4,5,5,1,0,3,5,4
PR4295,80BE-E2B5,2020-09-20,3,2,4,2,2,5,4,4
PR4296,07F5-A45D,2020-09-21,3,2,4,1,0,4,3,3
PR4297,E430-E462,2020-09-22,5,2,5,2,2,4,3,3
PR4298,46D6-CA7A,2020-09-22,3,3,2,1,0,2,4,3
PR4299,EA37-AE5E,2020-09-22,5,5,2,3,1,4,3,2
PR43,151D-1FF2,2013-02-06,4,5,4,2,3,2,4,4
PR430,39FC-7149,2014-12-14,3,2,5,2,1,2,4,3
PR4300,E7D3-03C9,2020-09-23,5,5,2,2,1,2,3,2
PR4301,1DC4-97CF,2020-09-23,5,4,4,2,2,5,4,3
PR4302,994A-5F84,2020-09-23,5,2,2,3,1,4,3,3
PR4303,DF7E-3233,2020-09-24,3,4,3,1,2,4,5,5
PR4304,DBF5-E57D,2020-09-24,5,4,5,2,0,2,5,4
PR4305,7F61-2397,2020-09-25,3,2,5,2,0,3,5,4
PR4306,EB81-3E51,2020-09-25,3,3,2,2,3,2,5,5
PR4307,C1B4-46B2,2020-09-25,4,5,2,3,0,3,5,5
PR4308,469A-8121,2020-09-26,4,4,4,2,2,3,4,3
PR4309,07F6-D61B,2020-09-26,3,3,3,2,0,5,5,5
PR431,E55E-9436,2014-12-17,5,4,5,3,2,5,5,5
PR4310,1CB3-F7D7,2020-09-27,4,4,3,2,2,2,3,3
PR4311,9085-1FE8,2020-09-27,4,5,5,1,0,3,5,4
PR4312,F890-975A,2020-09-27,4,4,2,1,2,2,3,2
PR4313,B990-35DA,2020-09-28,3,2,3,1,0,2,3,2
PR4314,E62F-4FF7,2020-09-28,3,5,5,2,2,3,4,3
PR4315,5C7B-86C0,2020-09-29,3,5,2,3,0,4,4,4
PR4316,130F-32AB,2020-09-30,3,2,4,1,1,5,5,4
PR4317,B34E-95FF,2020-09-30,5,5,2,1,1,3,4,4
PR4318,87D2-8B67,2020-09-30,5,5,4,1,1,5,5,5
PR4319,2C7D-F9F1,2020-09-30,5,4,3,2,3,4,5,4
PR432,DF94-FD29,2014-12-18,4,5,2,1,2,3,5,5
PR4320,B102-5713,2020-09-30,3,2,3,3,1,3,3,3
PR4321,277A-A6FA,2020-10-02,4,4,4,2,1,2,3,3
PR4322,825E-0B3A,2020-10-03,4,4,4,3,2,4,4,4
PR4323,6C86-3DC0,2020-10-03,5,4,3,1,1,5,3,2
PR4324,D4D7-3C3F,2020-10-03,3,4,5,1,0,5,5,5
PR4325,3DB7-2942,2020-10-03,4,4,2,1,2,3,4,4
PR4326,7D95-B5B1,2020-10-06,5,5,4,2,0,3,4,4
